Type,Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
GT,148031,134586304,46.5861615269,15.0070419125,-19.4636165274,39.5754419663,24.5773,1.2544,-0.913971,-1,45.4839814714,-21.8042096878,21.077066112,-33.8986007204,30.1375,-0.962315,2.37322,1,91.6290346772
TT,148031,134586304,45.2027128132,-21.6701455042,20.9445386694,-33.6898378704,30.1375,-0.962315,2.37322,1,46.5861615269,15.0070419125,-19.4636165274,39.5754419663,24.5773,1.2544,-0.913971,-1,91.3453175438
GT,148031,134586304,45.2027128132,-21.6701455042,20.9445386694,-33.6898378704,30.1375,-0.962315,2.37322,1,46.9286953732,15.118354203,-19.6057141424,39.8665602341,24.5773,1.2544,-0.913971,-1,91.6805653063
GG,148031,134586304,45.4839814714,-21.8042096878,21.077066112,-33.8986007204,30.1375,-0.962315,2.37322,1,46.9286953732,15.118354203,-19.6057141424,39.8665602341,24.5773,1.2544,-0.913971,-1,91.9653236859
GT,148031,13589393,52.7070904853,29.9692953337,2.89086280557,43.2609578393,30.1084,1.15921,0.0961633,-1,62.2743639777,-55.590439174,21.0999185889,18.5089641289,59.4459,0.306519,2.77882,1,90.4058129042
TT,148031,13589393,62.260509773,-55.5769523578,21.0954353695,18.5079681945,59.4459,0.306519,2.77882,1,52.7070904853,29.9692953337,2.89086280557,43.2609578393,30.1084,1.15921,0.0961633,-1,90.3938841259
GT,148031,13589393,62.260509773,-55.5769523578,21.0954353695,18.5079681945,59.4459,0.306519,2.77882,1,52.7992537473,30.0214459992,2.89596905351,43.3367762523,30.1084,1.15921,0.0961633,-1,90.4726775011
GG,148031,13589393,62.2743639777,-55.590439174,21.0999185889,18.5089641289,59.4459,0.306519,2.77882,1,52.7992537473,30.0214459992,2.89596905351,43.3367762523,30.1084,1.15921,0.0961633,-1,90.4846166887
GT,148031,137540089,33.0326170695,-3.9872714437,-20.5756214243,25.5320993303,20.9584,1.02759,-1.76221,1,83.7638842571,82.2574038875,14.492925897,-6.32864494127,83.7185,-0.0756765,0.174414,-1,84.3174788762
TT,148031,137540089,83.9584060184,82.4483561703,14.5277598776,-6.34157198273,83.7185,-0.0756765,0.174414,-1,33.0326170695,-3.9872714437,-20.5756214243,25.5320993303,20.9584,1.02759,-1.76221,1,84.4150738762
GT,148031,137540089,83.9584060184,82.4483561703,14.5277598776,-6.34157198273,83.7185,-0.0756765,0.174414,-1,33.5582982363,-4.05451936238,-20.9024973424,25.9382862659,20.9584,1.02759,-1.76221,1,85.0876820754
GG,148031,137540089,83.7638842571,82.2574038875,14.492925897,-6.32864494127,83.7185,-0.0756765,0.174414,-1,33.5582982363,-4.05451936238,-20.9024973424,25.9382862659,20.9584,1.02759,-1.76221,1,84.9893094335
GT,148031,138291711,48.2913316775,-37.037435401,-14.4342138479,27.421221727,39.7507,0.644315,-2.76998,-1,41.4225862361,38.4562428035,15.3227804817,-1.46604043177,41.2915,-0.0353501,0.379187,1,85.8610101631
TT,148031,138291711,41.3174373233,38.3583949221,15.2846822425,-1.45996267858,41.2915,-0.0353501,0.379187,1,48.2913316775,-37.037435401,-14.4342138479,27.421221727,39.7507,0.644315,-2.76998,-1,85.751246521
GT,148031,138291711,41.3174373233,38.3583949221,15.2846822425,-1.45996267858,41.2915,-0.0353501,0.379187,1,48.2659094525,-37.017640364,-14.4260729367,27.4074729426,39.7507,0.644315,-2.76998,-1,85.728454424
GG,148031,138291711,41.4225862361,38.4562428035,15.3227804817,-1.46604043177,41.2915,-0.0353501,0.379187,1,48.2659094525,-37.017640364,-14.4260729367,27.4074729426,39.7507,0.644315,-2.76998,-1,85.8381889183
GT,148031,138761945,105.996499589,-34.5013900068,-12.3218749421,99.4639243491,36.6357,1.72423,-2.79857,1,83.092199817,48.9716751174,15.0911586643,65.4089785358,51.0356,1.06388,0.298905,-1,91.4024291461
TT,148031,138761945,82.7467913736,48.7726565371,15.0286540207,65.1336153731,51.0356,1.06388,0.298905,-1,105.996499589,-34.5013900068,-12.3218749421,99.4639243491,36.6357,1.72423,-2.79857,1,91.2177838987
GT,148031,138761945,82.7467913736,48.7726565371,15.0286540207,65.1336153731,51.0356,1.06388,0.298905,-1,105.362924788,-34.2953176875,-12.2498247937,98.8691444961,36.6357,1.72423,-2.79857,1,90.9452848561
TT,148031,138761945,11.8752666979,-1.76641565417,-1.11290579548,11.6898251433,2.08777,2.42365,-2.57938,1,105.996499589,-34.5013900068,-12.3218749421,99.4639243491,36.6357,1.72423,-2.79857,1,6.53836374094
TT,148031,138761945,11.8752666979,-1.76641565417,-1.11290579548,11.6898251433,2.08777,2.42365,-2.57938,1,82.7467913736,48.7726565371,15.0286540207,65.1336153731,51.0356,1.06388,0.298905,-1,25.4609137754
GT,148031,138761945,11.8752666979,-1.76641565417,-1.11290579548,11.6898251433,2.08777,2.42365,-2.57938,1,105.362924788,-34.2953176875,-12.2498247937,98.8691444961,36.6357,1.72423,-2.79857,1,6.51894122492
GT,148031,138761945,11.8752666979,-1.76641565417,-1.11290579548,11.6898251433,2.08777,2.42365,-2.57938,1,83.092199817,48.9716751174,15.0911586643,65.4089785358,51.0356,1.06388,0.298905,-1,25.5120773994
GG,148031,138761945,83.092199817,48.9716751174,15.0911586643,65.4089785358,51.0356,1.06388,0.298905,-1,105.362924788,-34.2953176875,-12.2498247937,98.8691444961,36.6357,1.72423,-2.79857,1,91.1293785634
GT,148031,139707779,93.4058873694,-41.11582475,6.5678802925,-83.612203267,41.6371,-1.44726,2.98319,-1,51.9919391963,41.5165864411,-5.478531056,-30.8141091946,41.8598,-0.68189,-0.131197,1,89.6983817847
TT,148031,139707779,51.9747478747,41.5000573528,-5.47613876315,-30.807797664,41.8598,-0.68189,-0.131197,1,93.4058873694,-41.11582475,6.5678802925,-83.612203267,41.6371,-1.44726,2.98319,-1,89.678609248
GT,148031,139707779,51.9747478747,41.5000573528,-5.47613876315,-30.807797664,41.8598,-0.68189,-0.131197,1,92.2882602248,-40.6234076098,6.49213735081,-82.6117589597,41.6371,-1.44726,2.98319,-1,89.1404448793
GG,148031,139707779,51.9919391963,41.5165864411,-5.478531056,-30.8141091946,41.8598,-0.68189,-0.131197,1,92.2882602248,-40.6234076098,6.49213735081,-82.6117589597,41.6371,-1.44726,2.98319,-1,89.1600987679
GT,148031,139957782,62.2783601214,11.8241541874,-28.5891036339,54.0503053357,30.9378,1.32444,-1.17863,1,38.3922836524,-10.4903930647,28.6936835347,23.2503862101,30.5855,0.702056,1.92131,-1,64.4778392062
TT,148031,139957782,38.4379006294,-10.5024579451,28.7257930676,23.2806406882,30.5855,0.702056,1.92131,-1,62.2783601214,11.8241541874,-28.5891036339,54.0503053357,30.9378,1.32444,-1.17863,1,64.5129785525
GT,148031,139957782,38.4379006294,-10.5024579451,28.7257930676,23.2806406882,30.5855,0.702056,1.92131,-1,62.1208707667,11.7950282767,-28.5170664684,53.9133160649,30.9378,1.32444,-1.17863,1,64.4317099
GG,148031,139957782,38.3922836524,-10.4903930647,28.6936835347,23.2503862101,30.5855,0.702056,1.92131,-1,62.1208707667,11.7950282767,-28.5170664684,53.9133160649,30.9378,1.32444,-1.17863,1,64.3966147859
GT,148031,140841668,161.5912558,-46.3027280547,-33.3400453463,-151.182742197,57.057,-1.70143,-2.51754,-1,39.7669315385,16.9959969783,27.3413805481,-23.3448640334,32.0997,-0.673166,1.01465,1,95.8663956026
TT,148031,140841668,39.6517014323,16.945984304,27.262141443,-23.277790331,32.0997,-0.673166,1.01465,1,161.5912558,-46.3027280547,-33.3400453463,-151.182742197,57.057,-1.70143,-2.51754,-1,95.7261255144
GT,148031,140841668,39.6517014323,16.945984304,27.262141443,-23.277790331,32.0997,-0.673166,1.01465,1,161.472498515,-46.2642706588,-33.3116517911,-151.073848592,57.057,-1.70143,-2.51754,-1,95.6885119496
GG,148031,140841668,39.7669315385,16.9959969783,27.3413805481,-23.3448640334,32.0997,-0.673166,1.01465,1,161.472498515,-46.2642706588,-33.3116517911,-151.073848592,57.057,-1.70143,-2.51754,-1,95.8287269636
GT,148031,146244017,66.8801256792,7.96901303909,31.333812262,58.5459399744,32.3313,1.35568,1.32175,-1,42.4803983234,-15.5578160217,-35.6098544317,17.160003089,38.7822,0.428326,-1.98268,1,78.4376180647
TT,148031,146244017,42.3946078872,-15.5259176334,-35.5387804867,17.1240350787,38.7822,0.428326,-1.98268,1,66.8801256792,7.96901303909,31.333812262,58.5459399744,32.3313,1.35568,1.32175,-1,78.3596433545
GT,148031,146244017,42.3946078872,-15.5259176334,-35.5387804867,17.1240350787,38.7822,0.428326,-1.98268,1,66.7208079751,7.95239378766,31.2632309668,58.4039799648,32.3313,1.35568,1.32175,-1,78.2691148235
GG,148031,146244017,42.4803983234,-15.5578160217,-35.6098544317,17.160003089,38.7822,0.428326,-1.98268,1,66.7208079751,7.95239378766,31.2632309668,58.4039799648,32.3313,1.35568,1.32175,-1,78.3469995546
GT,148031,146951471,46.9233500591,-19.5686853109,-42.3302784348,5.19650843574,46.6346,0.111201,-2.00382,-1,46.6076153573,32.965094251,32.0011093344,7.84156923058,46.2547,0.169968,0.770497,1,91.0598403014
TT,148031,146951471,46.9245577878,33.1907353844,32.2160263958,7.89972707099,46.2547,0.169968,0.770497,1,46.9233500591,-19.5686853109,-42.3302784348,5.19650843574,46.6346,0.111201,-2.00382,-1,91.3677190275
GT,148031,146951471,46.9245577878,33.1907353844,32.2160263958,7.89972707099,46.2547,0.169968,0.770497,1,46.9722647289,-19.5891626355,-42.3745742492,5.20025523477,46.6346,0.111201,-2.00382,-1,91.4155614027
GG,148031,146951471,46.6076153573,32.965094251,32.0011093344,7.84156923058,46.2547,0.169968,0.770497,1,46.9722647289,-19.5891626355,-42.3745742492,5.20025523477,46.6346,0.111201,-2.00382,-1,91.1075213725
GT,148031,149028599,50.0649737252,-14.7912923541,47.8139113726,-1.24015328097,50.0495,-0.024776,1.87081,-1,55.8490504554,20.9382681692,-35.6087222226,-37.5860758903,41.4039,-0.816077,-1.03926,1,97.5886903929
TT,148031,149028599,55.9734726979,20.9859102721,-35.6913785845,-37.6661060765,41.4039,-0.816077,-1.03926,1,50.0649737252,-14.7912923541,47.8139113726,-1.24015328097,50.0495,-0.024776,1.87081,-1,97.699160745
GT,148031,149028599,55.9734726979,20.9859102721,-35.6913785845,-37.6661060765,41.4039,-0.816077,-1.03926,1,50.0095542429,-14.774919811,47.760985955,-1.2386755303,50.0495,-0.024776,1.87081,-1,97.6451132575
GG,148031,149028599,55.8490504554,20.9382681692,-35.6087222226,-37.5860758903,41.4039,-0.816077,-1.03926,1,50.0095542429,-14.774919811,47.760985955,-1.2386755303,50.0495,-0.024776,1.87081,-1,97.5347040237
GT,148031,15224652,102.201243452,22.4858369675,-38.4329845007,91.9911726076,44.5276,1.47274,-1.04143,1,39.6557399393,-9.76604072635,-35.8438850961,-13.8710812915,37.1163,-0.365186,-1.83682,-1,91.3335014997
TT,148031,15224652,39.6189983406,-9.7577665223,-35.8106927912,-13.8576383317,37.1163,-0.365186,-1.83682,-1,102.201243452,22.4858369675,-38.4329845007,91.9911726076,44.5276,1.47274,-1.04143,1,91.2907684743
GT,148031,15224652,39.6189983406,-9.7577665223,-35.8106927912,-13.8576383317,37.1163,-0.365186,-1.83682,-1,101.08210525,22.2403896653,-38.0125917582,90.9834532952,44.5276,1.47274,-1.04143,1,90.7894046447
GG,148031,15224652,39.6557399393,-9.76604072635,-35.8438850961,-13.8710812915,37.1163,-0.365186,-1.83682,-1,101.08210525,22.2403896653,-38.0125917582,90.9834532952,44.5276,1.47274,-1.04143,1,90.8319029738
GT,148031,152965954,67.4795676098,15.8254611709,20.7870573696,62.2168297629,26.1256,1.60228,0.920094,-1,57.7694270411,34.6362233736,35.1857220194,-29.9932081205,49.4012,-0.575308,0.793266,1,94.7080526128
TT,148031,152965954,57.8046765701,34.6560065006,35.2056781624,-30.0148447979,49.4012,-0.575308,0.793266,1,67.4795676098,15.8254611709,20.7870573696,62.2168297629,26.1256,1.60228,0.920094,-1,94.7396906972
GT,148031,152965954,57.8046765701,34.6560065006,35.2056781624,-30.0148447979,49.4012,-0.575308,0.793266,1,67.4330239303,15.8116881353,20.7661223793,62.1768464328,26.1256,1.60228,0.920094,-1,94.7114386952
GG,148031,152965954,57.7694270411,34.6362233736,35.1857220194,-29.9932081205,49.4012,-0.575308,0.793266,1,67.4330239303,15.8116881353,20.7661223793,62.1768464328,26.1256,1.60228,0.920094,-1,94.6798103452
GT,148031,155570482,51.0474103784,-21.1589497582,-20.2346626888,-41.8172717146,29.277,-1.15434,-2.37852,-1,38.8577149516,21.7275378092,11.3934906728,30.1332593426,24.2898,1.0339,0.483066,1,88.7013291925
TT,148031,155570482,38.4706784821,21.5104382023,11.2825277481,29.8326592033,24.2898,1.0339,0.483066,1,51.0474103784,-21.1589497582,-20.2346626888,-41.8172717146,29.277,-1.15434,-2.37852,-1,88.2586711438
GT,148031,155570482,38.4706784821,21.5104382023,11.2825277481,29.8326592033,24.2898,1.0339,0.483066,1,51.3698676279,-21.2941765492,-20.3664286199,-42.0787210687,29.277,-1.15434,-2.37852,-1,88.5369621682
GG,148031,155570482,38.8577149516,21.7275378092,11.3934906728,30.1332593426,24.2898,1.0339,0.483066,1,51.3698676279,-21.2941765492,-20.3664286199,-42.0787210687,29.277,-1.15434,-2.37852,-1,88.981015868
GT,148031,158955382,64.974959563,-25.5955017565,12.9512137343,58.2998332687,28.6856,1.45802,2.67316,1,35.7662275261,20.2463284616,-24.8090359231,-15.9314088564,32.0189,-0.478989,-0.886322,-1,90.4681258065
TT,148031,158955382,35.7628767647,20.2444564732,-24.8066914222,-15.9299163083,32.0189,-0.478989,-0.886322,-1,64.974959563,-25.5955017565,12.9512137343,58.2998332687,28.6856,1.45802,2.67316,1,90.4638920671
GT,148031,158955382,35.7628767647,20.2444564732,-24.8066914222,-15.9299163083,32.0189,-0.478989,-0.886322,-1,65.2492550158,-25.7059323325,13.0080597691,58.5444236489,28.6856,1.45802,2.67316,1,90.6554968191
GG,148031,158955382,35.7662275261,20.2463284616,-24.8090359231,-15.9314088564,32.0189,-0.478989,-0.886322,-1,65.2492550158,-25.7059323325,13.0080597691,58.5444236489,28.6856,1.45802,2.67316,1,90.6597395256
GT,148031,162098654,51.0275866139,-23.5956807415,44.9663665842,5.00731050613,50.7812,0.0984465,2.05404,1,40.2195119197,0.0908890776713,-35.5544838288,18.80075515,35.5068,0.506808,-1.56827,-1,84.3691308024
TT,148031,162098654,40.1654219582,0.0897016848234,-35.5066866921,18.7754390402,35.5068,0.506808,-1.56827,-1,51.0275866139,-23.5956807415,44.9663665842,5.00731050613,50.7812,0.0984465,2.05404,1,84.3120930909
GT,148031,162098654,40.1654219582,0.0897016848234,-35.5066866921,18.7754390402,35.5068,0.506808,-1.56827,-1,50.9875340397,-23.5774198447,44.9315667329,4.99770428809,50.7812,0.0984465,2.05404,1,84.2804709011
GG,148031,162098654,40.2195119197,0.0908890776713,-35.5544838288,18.80075515,35.5068,0.506808,-1.56827,-1,50.9875340397,-23.5774198447,44.9315667329,4.99770428809,50.7812,0.0984465,2.05404,1,84.3374872151
GT,148031,163375649,92.9884566306,-26.5311728544,-2.30369875887,-89.093387756,26.631,-1.92238,-3.05498,-1,30.8782930047,30.7606073833,2.64248644646,-0.510013710207,30.8832,-0.0164883,0.0857189,1,85.4177921593
TT,148031,163375649,30.8875788262,30.7698087515,2.64403321437,-0.509234539588,30.8832,-0.0164883,0.0857189,1,92.9884566306,-26.5311728544,-2.30369875887,-89.093387756,26.631,-1.92238,-3.05498,-1,85.4316122781
GT,148031,163375649,30.8875788262,30.7698087515,2.64403321437,-0.509234539588,30.8832,-0.0164883,0.0857189,1,93.2852539204,-26.6157617658,-2.31211626545,-89.3777532684,26.631,-1.92238,-3.05498,-1,85.5678417393
GG,148031,163375649,30.8782930047,30.7606073833,2.64248644646,-0.510013710207,30.8832,-0.0164883,0.0857189,1,93.2852539204,-26.6157617658,-2.31211626545,-89.3777532684,26.631,-1.92238,-3.05498,-1,85.5539995733
GT,148031,163592815,62.5483916735,2.90779453698,36.0632616248,51.022309132,36.1803,1.14391,1.49034,-1,37.3492528447,-4.1892442112,-36.3077181175,-7.6912523301,36.47,-0.208906,-1.68565,1,90.0014279024
TT,148031,163592815,37.2688548903,-4.17951039171,-36.2297197462,-7.67433913405,36.47,-0.208906,-1.68565,1,62.5483916735,2.90779453698,36.0632616248,51.022309132,36.1803,1.14391,1.49034,-1,89.9043449402
GT,148031,163592815,37.2688548903,-4.17951039171,-36.2297197462,-7.67433913405,36.47,-0.208906,-1.68565,1,62.5909763811,2.90921860596,36.0899334455,51.0555806122,36.1803,1.14391,1.49034,-1,89.9356470368
GG,148031,163592815,37.3492528447,-4.1892442112,-36.3077181175,-7.6912523301,36.47,-0.208906,-1.68565,1,62.5909763811,2.90921860596,36.0899334455,51.0555806122,36.1803,1.14391,1.49034,-1,90.0327637842
GT,148031,172146741,91.9436171663,-26.6587240852,23.6089925695,84.7675968394,35.61,1.60189,2.41679,1,39.3775962409,28.9009194456,-24.461373008,10.814897493,38.0039,0.28183,-0.70237,-1,90.0194083267
TT,148031,172146741,39.5233474378,29.0088802231,-24.5516044977,10.8529910065,38.0039,0.28183,-0.70237,-1,91.9436171663,-26.6587240852,23.6089925695,84.7675968394,35.61,1.60189,2.41679,1,90.1878828396
GT,148031,172146741,39.5233474378,29.0088802231,-24.5516044977,10.8529910065,38.0039,0.28183,-0.70237,-1,91.7887564217,-26.6128025083,23.5664250452,84.6259238945,35.61,1.60189,2.41679,1,90.1106745195
GG,148031,172146741,39.3775962409,28.9009194456,-24.461373008,10.814897493,38.0039,0.28183,-0.70237,-1,91.7887564217,-26.6128025083,23.5664250452,84.6259238945,35.61,1.60189,2.41679,1,89.9423441585
GT,148031,175301271,48.2271561977,-45.6254976372,-7.32148413926,13.8042481354,46.2092,0.29446,-2.98248,1,59.757758385,40.3806289812,-10.344596669,42.8179010036,41.5559,0.900508,-0.250798,-1,90.0837107693
TT,148031,175301271,59.5749660806,40.2558105729,-10.3132216076,42.6880849302,41.5559,0.900508,-0.250798,-1,48.2271561977,-45.6254976372,-7.32148413926,13.8042481354,46.2092,0.29446,-2.98248,1,89.9449692121
GT,148031,175301271,59.5749660806,40.2558105729,-10.3132216076,42.6880849302,41.5559,0.900508,-0.250798,-1,48.0982737991,-45.5037078185,-7.30287414428,13.7663859731,46.2092,0.29446,-2.98248,1,89.8251192383
GG,148031,175301271,59.757758385,40.3806289812,-10.344596669,42.8179010036,41.5559,0.900508,-0.250798,-1,48.0982737991,-45.5037078185,-7.30287414428,13.7663859731,46.2092,0.29446,-2.98248,1,89.9636759084
GT,148031,176662433,77.5706404748,10.3998967468,-29.4772957251,70.9938327206,31.2581,1.55874,-1.23162,-1,95.9950057328,-1.66672490645,57.489544404,76.8583390027,55.6287,1.10042,1.59993,1,86.0454211082
TT,148031,176662433,92.8487925197,-1.62043911366,55.6050936585,74.3393223333,55.6287,1.10042,1.59993,1,77.5706404748,10.3998967468,-29.4772957251,70.9938327206,31.2581,1.55874,-1.23162,-1,84.624561937
GT,148031,176662433,92.8487925197,-1.62043911366,55.6050936585,74.3393223333,55.6287,1.10042,1.59993,1,78.3506684701,10.5068071024,-29.7679861824,71.7097628582,31.2581,1.55874,-1.23162,-1,85.0434976887
GG,148031,176662433,95.9950057328,-1.66672490645,57.489544404,76.8583390027,55.6287,1.10042,1.59993,1,78.3506684701,10.5068071024,-29.7679861824,71.7097628582,31.2581,1.55874,-1.23162,-1,86.4713905244
GT,148031,178947162,42.7181880756,-39.6739827711,15.0890839127,4.80906087732,42.4465,0.113056,2.77816,-1,52.5184399261,40.9201112893,-20.5585321877,25.7112157422,45.7667,0.535554,-0.465575,1,90.039215498
TT,148031,178947162,52.488546696,40.8954560565,-20.5463501094,25.6991350375,45.7667,0.535554,-0.465575,1,42.7181880756,-39.6739827711,15.0890839127,4.80906087732,42.4465,0.113056,2.77816,-1,90.012768964
GT,148031,178947162,52.488546696,40.8954560565,-20.5463501094,25.6991350375,45.7667,0.535554,-0.465575,1,42.6477349693,-39.6087210713,15.0651698993,4.79666606321,42.4465,0.113056,2.77816,-1,89.9400866183
GG,148031,178947162,52.5184399261,40.9201112893,-20.5585321877,25.7112157422,45.7667,0.535554,-0.465575,1,42.6477349693,-39.6087210713,15.0651698993,4.79666606321,42.4465,0.113056,2.77816,-1,89.9665116498
GT,148031,179597818,88.6423435435,-25.3825964051,-14.4188245757,83.6975220827,29.1921,1.77557,-2.62499,-1,31.6495925637,25.0678899533,14.6899257414,-12.5496024144,29.0497,-0.419535,0.530067,1,96.9945920312
TT,148031,179597818,31.6441079365,25.0633025654,14.6872711762,-12.548041015,29.0497,-0.419535,0.530067,1,88.6423435435,-25.3825964051,-14.4188245757,83.6975220827,29.1921,1.77557,-2.62499,-1,96.9866369214
GT,148031,179597818,31.6441079365,25.0633025654,14.6872711762,-12.548041015,29.0497,-0.419535,0.530067,1,88.77610836,-25.4204197526,-14.440310487,83.8240177067,29.1921,1.77557,-2.62499,-1,97.0596472138
GG,148031,179597818,31.6495925637,25.0678899533,14.6899257414,-12.5496024144,29.0497,-0.419535,0.530067,1,88.77610836,-25.4204197526,-14.440310487,83.8240177067,29.1921,1.77557,-2.62499,-1,97.0676083081
GT,148031,180125199,87.4056862022,40.6253414934,14.7849957373,-75.9653101513,43.2321,-1.32944,0.349035,-1,49.2734910717,-28.4027439394,-4.86449199854,-39.9685703149,28.8779,-1.1305,-2.97199,1,70.6592143669
TT,148031,180125199,49.3824265488,-28.4635573814,-4.87432145086,-40.0584545351,28.8779,-1.1305,-2.97199,1,87.4056862022,40.6253414934,14.7849957373,-75.9653101513,43.2321,-1.32944,0.349035,-1,70.7343152958
GT,148031,180125199,49.3824265488,-28.4635573814,-4.87432145086,-40.0584545351,28.8779,-1.1305,-2.97199,1,88.3345330751,41.0580517234,14.9460545671,-76.7712863737,43.2321,-1.32944,0.349035,-1,71.1105583689
GG,148031,180125199,49.2734910717,-28.4027439394,-4.86449199854,-39.9685703149,28.8779,-1.1305,-2.97199,1,88.3345330751,41.0580517234,14.9460545671,-76.7712863737,43.2321,-1.32944,0.349035,-1,71.0350579011
GT,148031,181256839,53.5000001514,-47.5803482832,8.46280400708,22.9506047436,48.3271,0.458651,2.96557,-1,67.7679129898,44.8861380677,-25.003602011,44.1874797102,51.2812,0.778974,-0.508227,1,99.5867842949
TT,148031,181256839,67.6428519381,44.7997011179,-24.9549244276,44.1110278863,51.2812,0.778974,-0.508227,1,53.5000001514,-47.5803482832,8.46280400708,22.9506047436,48.3271,0.458651,2.96557,-1,99.4917383844
GT,148031,181256839,67.6428519381,44.7997011179,-24.9549244276,44.1110278863,51.2812,0.778974,-0.508227,1,53.353305458,-47.4483344592,8.43981307006,22.8908093346,48.3271,0.458651,2.96557,-1,99.353207054
GG,148031,181256839,67.7679129898,44.8861380677,-25.003602011,44.1874797102,51.2812,0.778974,-0.508227,1,53.353305458,-47.4483344592,8.43981307006,22.8908093346,48.3271,0.458651,2.96557,-1,99.4481208604
GT,148031,184561096,100.282429411,-53.448246686,1.2387594397,84.8428245997,53.4626,1.24205,3.11842,-1,23.3339163211,18.6241603348,13.1963670029,-4.84324652877,22.8521,-0.210765,0.616436,1,86.3711674978
TT,148031,184561096,23.3617873203,18.6460359988,13.2115031673,-4.85216123976,22.8521,-0.210765,0.616436,1,100.282429411,-53.448246686,1.2387594397,84.8428245997,53.4626,1.24205,3.11842,-1,86.4255873461
